solver,num_measurements,seed,misfit,pde_err,reg,boundary,rmse,directional_rmse,angular_rmse_deg,config_id,config_label
weak_penalty,50,1,1.0,0.1,0.01,100.0,0.14113053994663396,0.9096346491432933,67.07062158193055,8,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+02"
weak_penalty,50,1,1.0,0.1,0.01,1000.0,0.14116111493882014,0.9099623385150477,67.10008923977404,9,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+03"
weak_penalty,50,1,1.0,1.0,1e-06,10.0,8.119101394755909,1.4266850886081484,105.17023991626665,10,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+01"
weak_penalty,50,1,1.0,1.0,1e-06,100.0,3.279018201691042,1.379291996184018,100.59884001003142,11,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+02"
weak_penalty,50,1,1.0,1.0,1e-06,1000.0,8.648880507421042,1.4478017437220834,107.77459777382776,12,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+03"
weak_penalty,50,1,1.0,1.0,0.0001,10.0,1.9032101058744755,1.4059816888863008,103.5878298831025,13,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+01"
weak_penalty,50,1,1.0,1.0,0.0001,100.0,1.0408322824250449,1.3722394394279824,99.77744517367755,14,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+02"
weak_penalty,50,1,1.0,1.0,0.0001,1000.0,0.8133504375064087,1.3758926009863885,100.89317042813532,15,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+03"
weak_penalty,50,1,1.0,1.0,0.01,10.0,0.14539857923040778,0.9342363883645871,69.1891736184833,16,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+01"
weak_penalty,50,1,1.0,1.0,0.01,100.0,0.15373291997816246,1.0525621256374575,78.91815478460241,17,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+02"
weak_penalty,50,1,1.0,1.0,0.01,1000.0,0.14292084475278474,0.9701377523246945,71.87581681644633,18,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+03"
weak_penalty,50,1,1.0,10.0,1e-06,10.0,2.345802371442596,1.4611023029529073,108.15158468496989,19,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+01"
weak_penalty,50,1,1.0,10.0,1e-06,100.0,1.1901294546172685,1.3898817477492937,101.99861758660552,20,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+02"
weak_penalty,50,1,1.0,10.0,1e-06,1000.0,2.7655409698858513,1.371876600853755,99.78830438177435,21,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+03"
weak_penalty,50,1,1.0,10.0,0.0001,10.0,4.479295809208363,1.3789301889309018,100.50912923960833,22,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+01"
weak_penalty,50,1,1.0,10.0,0.0001,100.0,5.707076979280683,1.4430393626862468,106.62074196177844,23,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+02"
weak_penalty,50,1,1.0,10.0,0.0001,1000.0,0.41188435900457493,1.3705587030017023,100.26810040659734,24,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+03"
weak_penalty,50,1,1.0,10.0,0.01,10.0,9.310279347982009,1.4343229635804808,105.93885980905262,25,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+01"
weak_penalty,50,1,1.0,10.0,0.01,100.0,0.39287631887759605,1.4663099458312037,108.31497256336388,26,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+02"
weak_penalty,50,1,1.0,10.0,0.01,1000.0,0.833532668268503,1.4080615482043768,103.1890426717954,27,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+03"
weak_penalty,50,1,10.0,0.1,1e-06,10.0,14.867535287138482,1.3295760135163357,96.4307564485361,28,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+01"
weak_penalty,50,1,10.0,0.1,1e-06,100.0,1.7745686649141543,1.3932171165145462,102.40563637564307,29,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+02"
weak_penalty,50,1,10.0,0.1,1e-06,1000.0,9.16895051584933,1.4111524862747706,103.78068976424063,30,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+03"
weak_penalty,50,1,10.0,0.1,0.0001,10.0,1.191637779809517,1.386590955326276,101.4859008810978,31,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+01"
weak_penalty,50,1,10.0,0.1,0.0001,100.0,1.3167238195834516,1.393530338935157,102.61599479184989,32,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+02"
weak_penalty,50,1,10.0,0.1,0.0001,1000.0,42.85273093910097,1.400453008788009,103.49875849836718,33,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+03"
weak_penalty,50,1,10.0,0.1,0.01,10.0,0.1397590334670453,0.903942762865024,66.5548662018884,34,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+01"
weak_penalty,50,1,10.0,0.1,0.01,100.0,0.1400653550713516,0.9073100153704845,66.85479531726227,35,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+02"
weak_penalty,50,1,10.0,0.1,0.01,1000.0,0.1400969331836366,0.9076810987132515,66.8876886355637,36,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+03"
weak_penalty,50,1,10.0,1.0,1e-06,10.0,14.72335210386438,1.4083489641279283,103.91446865747159,37,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+01"
weak_penalty,50,1,10.0,1.0,1e-06,100.0,0.47230569601131045,1.3069256814188779,94.99729720209065,38,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+02"
weak_penalty,50,1,10.0,1.0,1e-06,1000.0,1.5053869048472175,1.4215750571623023,105.2663491272359,39,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+03"
weak_penalty,50,1,10.0,1.0,0.0001,10.0,3.353174445255111,1.362345572209333,99.50054134803312,40,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+01"
weak_penalty,50,1,10.0,1.0,0.0001,100.0,5.517355761596464,1.3968826307661073,102.56955835273509,41,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+02"
weak_penalty,50,1,10.0,1.0,0.0001,1000.0,1.8522573922464236,1.3581827123541792,98.7236201703098,42,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+03"
weak_penalty,50,1,10.0,1.0,0.01,10.0,0.1597008134534946,0.9520798838245865,70.99844669394686,43,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+01"
weak_penalty,50,1,10.0,1.0,0.01,100.0,0.15243204343621092,1.0276384564801042,77.47046774002044,44,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+02"
weak_penalty,50,1,10.0,1.0,0.01,1000.0,0.15582848746332678,1.0412213459239472,78.0321825197756,45,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+03"
weak_penalty,50,1,10.0,10.0,1e-06,10.0,0.5599050368759707,1.4147775851056963,104.01673054612931,46,"m=1e+01, pde=1e+01, reg=1e-06, bc=1e+01"
weak_penalty,50,1,10.0,10.0,1e-06,100.0,1.5678243371275766,1.3726496026633686,100.04277182321024,47,"m=1e+01, pde=1e+01, reg=1e-06, bc=1e+02"
weak_penalty,50,1,10.0,10.0,1e-06,1000.0,2.6370294241984373,1.3687097857525143,100.00888757041665,48,"m=1e+01, pde=1e+01, reg=1e-06, bc=1e+03"
weak_penalty,50,1,10.0,10.0,0.0001,10.0,2.089385487368708,1.3193047644366065,95.24144516505301,49,"m=1e+01, pde=1e+01, reg=1e-04, bc=1e+01"
weak_penalty,50,1,10.0,10.0,0.0001,100.0,2.46688682070776,1.387001494719479,101.0694383981478,50,"m=1e+01, pde=1e+01, reg=1e-04, bc=1e+02"
weak_penalty,50,1,10.0,10.0,0.0001,1000.0,2.2205078864218097,1.3927818638306566,101.7334753694906,51,"m=1e+01, pde=1e+01, reg=1e-04, bc=1e+03"
weak_penalty,50,1,10.0,10.0,0.01,10.0,11.257067034874876,1.4474963294216048,106.93405722399882,52,"m=1e+01, pde=1e+01, reg=1e-02, bc=1e+01"
weak_penalty,50,1,10.0,10.0,0.01,100.0,11.609014730702441,1.4312173684194478,106.2922080751393,53,"m=1e+01, pde=1e+01, reg=1e-02, bc=1e+02"
weak_penalty,50,1,10.0,10.0,0.01,1000.0,8.34226396513672,1.3913010975729927,101.94996973117085,54,"m=1e+01, pde=1e+01, reg=1e-02, bc=1e+03"
weak_penalty,50,1,100.0,0.1,1e-06,10.0,1.0121327124841208,1.4028323888032668,103.20552665511808,55,"m=1e+02, pde=1e-01, reg=1e-06, bc=1e+01"
weak_penalty,50,1,100.0,0.1,1e-06,100.0,3.2650272827792604,1.4410738055824506,106.6207086878458,56,"m=1e+02, pde=1e-01, reg=1e-06, bc=1e+02"
weak_penalty,50,1,100.0,0.1,1e-06,1000.0,3.2970465282360846,1.356991727838513,98.86350611636371,57,"m=1e+02, pde=1e-01, reg=1e-06, bc=1e+03"
weak_penalty,50,1,100.0,0.1,0.0001,10.0,6.790988016990437,1.4047982291018126,103.46598979627036,58,"m=1e+02, pde=1e-01, reg=1e-04, bc=1e+01"
weak_penalty,50,1,100.0,0.1,0.0001,100.0,3.5452234110184193,1.4280343871645207,105.89016876781925,59,"m=1e+02, pde=1e-01, reg=1e-04, bc=1e+02"
weak_penalty,50,1,100.0,0.1,0.0001,1000.0,2.8084281534067834,1.4049011293078126,103.62632837150474,60,"m=1e+02, pde=1e-01, reg=1e-04, bc=1e+03"
weak_penalty,50,1,100.0,0.1,0.01,10.0,0.13965027694947627,0.9037124193870466,66.53308075976075,61,"m=1e+02, pde=1e-01, reg=1e-02, bc=1e+01"
weak_penalty,50,1,100.0,0.1,0.01,100.0,0.13995675857276518,0.9070553644934238,66.83200834534063,62,"m=1e+02, pde=1e-01, reg=1e-02, bc=1e+02"
weak_penalty,50,1,100.0,0.1,0.01,1000.0,0.13998834677323044,0.9074282601478629,66.86508485129661,63,"m=1e+02, pde=1e-01, reg=1e-02, bc=1e+03"
weak_penalty,50,1,100.0,1.0,1e-06,10.0,3.244840441168619,1.3670216677022633,100.6049883188789,64,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+01"
weak_penalty,50,1,100.0,1.0,1e-06,100.0,2.2982428246026188,1.3625261102655184,98.85840530172722,65,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+02"
weak_penalty,50,1,100.0,1.0,1e-06,1000.0,23.978220551530853,1.431135131256284,105.7032012858484,66,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+03"
weak_penalty,50,1,100.0,1.0,0.0001,10.0,0.9356871725475835,1.4240282019781092,105.20619183030647,67,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+01"
weak_penalty,50,1,100.0,1.0,0.0001,100.0,11.47150360402841,1.3771068293408157,100.9267512963663,68,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+02"
weak_penalty,50,1,100.0,1.0,0.0001,1000.0,93.1184321724042,1.3873204972857232,100.60196730118213,69,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+03"
weak_penalty,50,1,100.0,1.0,0.01,10.0,0.15164856591507825,1.0336545447016476,77.3991364638167,70,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+01"
weak_penalty,50,1,100.0,1.0,0.01,100.0,0.1608768137826439,0.9494847015149298,70.99483506980022,71,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+02"
weak_penalty,50,1,100.0,1.0,0.01,1000.0,0.15964993983504427,0.9483556302219636,70.89930523270694,72,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+03"
weak_penalty,50,1,100.0,10.0,1e-06,10.0,2.0628295295140227,1.3509937088306097,98.72309044960822,73,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+01"
weak_penalty,50,1,100.0,10.0,1e-06,100.0,2.465003876333695,1.4178933329766144,103.78572123214428,74,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+02"
weak_penalty,50,1,100.0,10.0,1e-06,1000.0,0.7771214252748843,1.3150037457141497,95.46886251092809,75,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+03"
weak_penalty,50,1,100.0,10.0,0.0001,10.0,3.145205371588985,1.365740685915073,99.72493888171769,76,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+01"
weak_penalty,50,1,100.0,10.0,0.0001,100.0,1.1517665443020386,1.4283050740301515,106.07788949311981,77,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+02"
weak_penalty,50,1,100.0,10.0,0.0001,1000.0,59.170195418954215,1.413796038942252,103.47233527564663,78,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+03"
weak_penalty,50,1,100.0,10.0,0.01,10.0,3.355055927516962,1.374998833556354,100.84025241842087,79,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+01"
weak_penalty,50,1,100.0,10.0,0.01,100.0,3.6709631925518678,1.4220877247930577,104.87956661818129,80,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+02"
weak_penalty,50,1,100.0,10.0,0.01,1000.0,1.885128866633487,1.4319561181772276,105.46233502517178,81,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+03"
linear_least_squares,50,1,1.0,0.1,1e-06,10.0,0.15494012421616965,1.010423410459832,74.88326802903653,1,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+01"
linear_least_squares,50,1,1.0,0.1,1e-06,100.0,0.1548973117211021,1.013106490750434,75.16685093507617,2,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+02"
linear_least_squares,50,1,1.0,0.1,1e-06,1000.0,0.15513608205016433,1.0176856016040197,75.4572644167401,3,"m=1e+00, pde=1e-01, reg=1e-06, bc=1e+03"
linear_least_squares,50,1,1.0,0.1,0.0001,10.0,0.1440271723816533,0.6127794555928285,43.33592685329411,4,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+01"
linear_least_squares,50,1,1.0,0.1,0.0001,100.0,0.14404345629779242,0.6127744354564066,43.34377690869725,5,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+02"
linear_least_squares,50,1,1.0,0.1,0.0001,1000.0,0.14401816034505374,0.612241709158274,43.312960817989584,6,"m=1e+00, pde=1e-01, reg=1e-04, bc=1e+03"
linear_least_squares,50,1,1.0,0.1,0.01,10.0,0.1549124465045269,0.5531003535532534,40.20417859958027,7,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+01"
linear_least_squares,50,1,1.0,0.1,0.01,100.0,0.15533000639351385,0.5530148297932291,40.19511374400051,8,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+02"
linear_least_squares,50,1,1.0,0.1,0.01,1000.0,0.15537149001813422,0.5530264227768655,40.19568508587859,9,"m=1e+00, pde=1e-01, reg=1e-02, bc=1e+03"
linear_least_squares,50,1,1.0,1.0,1e-06,10.0,0.16393035004646367,1.1534216569606912,87.53888460761696,10,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+01"
linear_least_squares,50,1,1.0,1.0,1e-06,100.0,0.1638871965387863,1.1537775253204197,87.58462509689282,11,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+02"
linear_least_squares,50,1,1.0,1.0,1e-06,1000.0,0.16368179484522316,1.153092143168306,87.4918613486381,12,"m=1e+00, pde=1e+00, reg=1e-06, bc=1e+03"
linear_least_squares,50,1,1.0,1.0,0.0001,10.0,0.14963845765099376,0.8016610398701302,57.36535173800892,13,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+01"
linear_least_squares,50,1,1.0,1.0,0.0001,100.0,0.1496425613310414,0.8014343009585805,57.358249077299924,14,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+02"
linear_least_squares,50,1,1.0,1.0,0.0001,1000.0,0.14960023906117173,0.7997399801953139,57.20804256598462,15,"m=1e+00, pde=1e+00, reg=1e-04, bc=1e+03"
linear_least_squares,50,1,1.0,1.0,0.01,10.0,0.15509049746221357,0.5633402904222361,40.58241211737435,16,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+01"
linear_least_squares,50,1,1.0,1.0,0.01,100.0,0.1555494385884841,0.5632832157279983,40.57323272685376,17,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+02"
linear_least_squares,50,1,1.0,1.0,0.01,1000.0,0.15560104678893294,0.5632957124493245,40.57235189948014,18,"m=1e+00, pde=1e+00, reg=1e-02, bc=1e+03"
linear_least_squares,50,1,1.0,10.0,1e-06,10.0,0.17879921362434475,1.2617804499714445,96.68433540398507,19,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+01"
linear_least_squares,50,1,1.0,10.0,1e-06,100.0,0.17876592077015405,1.2642390967504533,96.97978309855394,20,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+02"
linear_least_squares,50,1,1.0,10.0,1e-06,1000.0,0.17827458398836576,1.2639003767298629,96.53752581791295,21,"m=1e+00, pde=1e+01, reg=1e-06, bc=1e+03"
linear_least_squares,50,1,1.0,10.0,0.0001,10.0,0.1553090708130948,1.0111504942000424,74.93801231381354,22,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+01"
linear_least_squares,50,1,1.0,10.0,0.0001,100.0,0.15535640885858906,1.011806726868258,74.99130524442812,23,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+02"
linear_least_squares,50,1,1.0,10.0,0.0001,1000.0,0.15534750206487122,1.011339880788034,74.96728373577636,24,"m=1e+00, pde=1e+01, reg=1e-04, bc=1e+03"
linear_least_squares,50,1,1.0,10.0,0.01,10.0,0.15821281769867382,0.6288893357315517,44.138319639812195,25,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+01"
linear_least_squares,50,1,1.0,10.0,0.01,100.0,0.15895216756377714,0.6300704807373665,44.23030150834138,26,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+02"
linear_least_squares,50,1,1.0,10.0,0.01,1000.0,0.15902972127588907,0.6302700708192546,44.25081547772108,27,"m=1e+00, pde=1e+01, reg=1e-02, bc=1e+03"
linear_least_squares,50,1,10.0,0.1,1e-06,10.0,0.1549335400574672,1.0100841501776925,74.86059044812619,28,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+01"
linear_least_squares,50,1,10.0,0.1,1e-06,100.0,0.15488807203665655,1.012829590808816,75.1401589399881,29,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+02"
linear_least_squares,50,1,10.0,0.1,1e-06,1000.0,0.1551587155513542,1.0177966097316047,75.46370969948194,30,"m=1e+01, pde=1e-01, reg=1e-06, bc=1e+03"
linear_least_squares,50,1,10.0,0.1,0.0001,10.0,0.14384154224437148,0.6123784189484724,43.31446349836059,31,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+01"
linear_least_squares,50,1,10.0,0.1,0.0001,100.0,0.1438574470963588,0.6124405889106436,43.318146834272376,32,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+02"
linear_least_squares,50,1,10.0,0.1,0.0001,1000.0,0.14384607855236742,0.6121737562446607,43.30455064740917,33,"m=1e+01, pde=1e-01, reg=1e-04, bc=1e+03"
linear_least_squares,50,1,10.0,0.1,0.01,10.0,0.14660944737365417,0.54558277377134,39.84579446962376,34,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+01"
linear_least_squares,50,1,10.0,0.1,0.01,100.0,0.14705941283347496,0.545516045546176,39.84642791880791,35,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+02"
linear_least_squares,50,1,10.0,0.1,0.01,1000.0,0.1471076350579176,0.5455085263979893,39.8472556852748,36,"m=1e+01, pde=1e-01, reg=1e-02, bc=1e+03"
linear_least_squares,50,1,10.0,1.0,1e-06,10.0,0.1639134274146391,1.153428657283768,87.5729467153282,37,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+01"
linear_least_squares,50,1,10.0,1.0,1e-06,100.0,0.16388154735323934,1.1535650738216476,87.5745535849494,38,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+02"
linear_least_squares,50,1,10.0,1.0,1e-06,1000.0,0.16367461957626536,1.1530139761415432,87.50139577969256,39,"m=1e+01, pde=1e+00, reg=1e-06, bc=1e+03"
linear_least_squares,50,1,10.0,1.0,0.0001,10.0,0.14934479026246505,0.8011254314648267,57.32626688864844,40,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+01"
linear_least_squares,50,1,10.0,1.0,0.0001,100.0,0.14934622182599613,0.8008114024506447,57.312060562275434,41,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+02"
linear_least_squares,50,1,10.0,1.0,0.0001,1000.0,0.14930434937879805,0.799158634412196,57.16287276921976,42,"m=1e+01, pde=1e+00, reg=1e-04, bc=1e+03"
linear_least_squares,50,1,10.0,1.0,0.01,10.0,0.14598643327703242,0.5544756413790802,40.16119405392323,43,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+01"
linear_least_squares,50,1,10.0,1.0,0.01,100.0,0.14648044464569873,0.5544759160949322,40.15474075133195,44,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+02"
linear_least_squares,50,1,10.0,1.0,0.01,1000.0,0.14653538661740115,0.5544607080545062,40.15159731042691,45,"m=1e+01, pde=1e+00, reg=1e-02, bc=1e+03"
linear_least_squares,50,1,10.0,10.0,1e-06,10.0,0.17880023556210092,1.2620224943027332,96.70585624412304,46,"m=1e+01, pde=1e+01, reg=1e-06, bc=1e+01"
linear_least_squares,50,1,10.0,10.0,1e-06,100.0,0.1787424015398044,1.26421809752868,96.97937569777896,47,"m=1e+01, pde=1e+01, reg=1e-06, bc=1e+02"
linear_least_squares,50,1,10.0,10.0,1e-06,1000.0,0.17832174620635782,1.2642581106458426,96.54414179355524,48,"m=1e+01, pde=1e+01, reg=1e-06, bc=1e+03"
linear_least_squares,50,1,10.0,10.0,0.0001,10.0,0.15494431261456942,1.0101492940546017,74.84553819191382,49,"m=1e+01, pde=1e+01, reg=1e-04, bc=1e+01"
linear_least_squares,50,1,10.0,10.0,0.0001,100.0,0.15499163745096828,1.0107739901145825,74.8922369680983,50,"m=1e+01, pde=1e+01, reg=1e-04, bc=1e+02"
linear_least_squares,50,1,10.0,10.0,0.0001,1000.0,0.1549808762819995,1.010552737690868,74.90247252425009,51,"m=1e+01, pde=1e+01, reg=1e-04, bc=1e+03"
linear_least_squares,50,1,10.0,10.0,0.01,10.0,0.14494486038754228,0.6139515705382519,43.359507436479,52,"m=1e+01, pde=1e+01, reg=1e-02, bc=1e+01"
linear_least_squares,50,1,10.0,10.0,0.01,100.0,0.1457398565804124,0.6150695034850918,43.464294532490946,53,"m=1e+01, pde=1e+01, reg=1e-02, bc=1e+02"
linear_least_squares,50,1,10.0,10.0,0.01,1000.0,0.14582435621183854,0.6152759067089815,43.482605576078456,54,"m=1e+01, pde=1e+01, reg=1e-02, bc=1e+03"
linear_least_squares,50,1,100.0,0.1,1e-06,10.0,0.15488707598621185,1.0126421151260385,75.13025552057726,55,"m=1e+02, pde=1e-01, reg=1e-06, bc=1e+01"
linear_least_squares,50,1,100.0,0.1,1e-06,100.0,0.15488859814483305,1.0127153457852625,75.1376675124397,56,"m=1e+02, pde=1e-01, reg=1e-06, bc=1e+02"
linear_least_squares,50,1,100.0,0.1,1e-06,1000.0,0.15515945994234973,1.0175731703711808,75.45086958938163,57,"m=1e+02, pde=1e-01, reg=1e-06, bc=1e+03"
linear_least_squares,50,1,100.0,0.1,0.0001,10.0,0.1438299936778547,0.6121871749927782,43.31861118789886,58,"m=1e+02, pde=1e-01, reg=1e-04, bc=1e+01"
linear_least_squares,50,1,100.0,0.1,0.0001,100.0,0.14383898486838353,0.612160768227221,43.30444692545293,59,"m=1e+02, pde=1e-01, reg=1e-04, bc=1e+02"
linear_least_squares,50,1,100.0,0.1,0.0001,1000.0,0.14381873894531608,0.6117771635913088,43.28876937186588,60,"m=1e+02, pde=1e-01, reg=1e-04, bc=1e+03"
linear_least_squares,50,1,100.0,0.1,0.01,10.0,0.14561039039086793,0.5444380770864016,39.78542658280304,61,"m=1e+02, pde=1e-01, reg=1e-02, bc=1e+01"
linear_least_squares,50,1,100.0,0.1,0.01,100.0,0.14606189995045596,0.5443865688329402,39.78872750765499,62,"m=1e+02, pde=1e-01, reg=1e-02, bc=1e+02"
linear_least_squares,50,1,100.0,0.1,0.01,1000.0,0.14611315025675675,0.5443921518542372,39.79097434301785,63,"m=1e+02, pde=1e-01, reg=1e-02, bc=1e+03"
linear_least_squares,50,1,100.0,1.0,1e-06,10.0,0.1638633379634746,1.1530966964151441,87.55996978917383,64,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+01"
linear_least_squares,50,1,100.0,1.0,1e-06,100.0,0.16385130672149845,1.1529980013026229,87.55059523293038,65,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+02"
linear_least_squares,50,1,100.0,1.0,1e-06,1000.0,0.1636364731248398,1.1519633686134823,87.4135823966985,66,"m=1e+02, pde=1e+00, reg=1e-06, bc=1e+03"
linear_least_squares,50,1,100.0,1.0,0.0001,10.0,0.14929899682002132,0.8005095307563755,57.28492348557906,67,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+01"
linear_least_squares,50,1,100.0,1.0,0.0001,100.0,0.14931540203758342,0.8005942790018036,57.29795590780877,68,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+02"
linear_least_squares,50,1,100.0,1.0,0.0001,1000.0,0.14927772381853893,0.7990772234412189,57.16371186070369,69,"m=1e+02, pde=1e+00, reg=1e-04, bc=1e+03"
linear_least_squares,50,1,100.0,1.0,0.01,10.0,0.14487075178182388,0.5530971274772517,40.09303745021487,70,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+01"
linear_least_squares,50,1,100.0,1.0,0.01,100.0,0.14536887912477348,0.5531069255393125,40.08783643993845,71,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+02"
linear_least_squares,50,1,100.0,1.0,0.01,1000.0,0.14542272230604342,0.5530774801806607,40.08499162594971,72,"m=1e+02, pde=1e+00, reg=1e-02, bc=1e+03"
linear_least_squares,50,1,100.0,10.0,1e-06,10.0,0.17877552566682883,1.2646234740137057,97.00757404316644,73,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+01"
linear_least_squares,50,1,100.0,10.0,1e-06,100.0,0.17874191335218512,1.264616134790167,97.02173529185772,74,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+02"
linear_least_squares,50,1,100.0,10.0,1e-06,1000.0,0.17832531697551918,1.2641891659113325,96.53090198974816,75,"m=1e+02, pde=1e+01, reg=1e-06, bc=1e+03"
linear_least_squares,50,1,100.0,10.0,0.0001,10.0,0.15490510037878202,1.009824103756701,74.81380451167036,76,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+01"
linear_least_squares,50,1,100.0,10.0,0.0001,100.0,0.15495338397883812,1.0105006799746257,74.8715163913504,77,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+02"
linear_least_squares,50,1,100.0,10.0,0.0001,1000.0,0.15494071224536113,1.0104162584668446,74.88260136433904,78,"m=1e+02, pde=1e+01, reg=1e-04, bc=1e+03"
linear_least_squares,50,1,100.0,10.0,0.01,10.0,0.1431465085171133,0.611372341511618,43.2138601230628,79,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+01"
linear_least_squares,50,1,100.0,10.0,0.01,100.0,0.14394268679039268,0.6125001284083292,43.31825965806966,80,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+02"
linear_least_squares,50,1,100.0,10.0,0.01,1000.0,0.14402717253003874,0.6127815851569718,43.336004147988575,81,"m=1e+02, pde=1e+01, reg=1e-02, bc=1e+03"
minimum_residual,50,2,1.0,0.1,1e-06,,0.10909216098610544,0.5647307868874197,40.299135491654155,1,"m=1e+00, pde=1e-01, reg=1e-06"
